cellosaurus_id,CELL_LINE_NAME,DRUG_NAME,LN_IC50,CELL_LINE_TISSUE_1,CELL_LINE_TISSUE_2,DRUG_TARGET_PATHWAY
CVCL_1206,ETK-1,Osimertinib,0.3547589999999999,digestive_system,biliary_tract,EGFR signaling
CVCL_1218,FaDu,Zoledronate,3.441142,aero_dig_tract,head and neck,Unclassified
CVCL_0237,Capan-1,Sorafenib,3.561592,pancreas,pancreas,"Other, kinases"
CVCL_2077,JIMT-1,Picolinici-acid,4.459225,breast,breast,Other
CVCL_0619,MDA-MB-330,Linsitinib,3.983124,breast,breast,IGF1R signaling
CVCL_3216,TK [Human B-cell lymphoma],MK-1775,-1.0944969999999998,lymphoma,B_cell_lymphoma,Cell cycle
CVCL_1270,HCC70,Cisplatin,2.593475,breast,breast,DNA replication
CVCL_3509,ES-2,EPZ004777,5.865333000000001,urogenital_system,ovary,Chromatin histone methylation
CVCL_2315,BICR 78,Ruxolitinib,5.177374,aero_dig_tract,head and neck,"Other, kinases"
CVCL_1173,DK-MG,Wee1 Inhibitor,3.880831,nervous_system,glioma,Cell cycle
CVCL_1427,MPP 89,Ibrutinib,3.902178,lung,mesothelioma,"Other, kinases"
CVCL_1170,DEL,Mirin,3.005064,lymphoma,lymphoid_neoplasm other,Genome integrity
CVCL_1252,HCC1428,SCH772984,5.61971,breast,breast,ERK MAPK signaling
CVCL_0544,SW1116,NVP-ADW742,5.364787000000001,large_intestine,large_intestine,IGF1R signaling
CVCL_1615,OAW42,AZD8186,2.920013,urogenital_system,ovary,PI3K/MTOR signaling
CVCL_1288,HSC-3,AZD7762,-0.375785,aero_dig_tract,head and neck,Cell cycle
CVCL_2787,JHH-4,Vinorelbine,-2.91737,digestive_system,liver,Mitosis
CVCL_1630,P12-Ichikawa,Paclitaxel,-4.940938,leukemia,lymphoblastic_T_cell_leukaemia,Mitosis
CVCL_0069,SK-MEL-2,Cyclophosphamide,3.797411,skin,melanoma,DNA replication
CVCL_0399,LoVo,VE-822,2.8687240000000003,large_intestine,large_intestine,Genome integrity
CVCL_1604,NEC8,Eg5_9814,-3.227145,urogenital_system,testis,Other
CVCL_0186,BxPC-3,AZD7762,-0.596284,pancreas,pancreas,Cell cycle
CVCL_1077,BB49-HNC,Nutlin-3a (-),2.41533,aero_dig_tract,head and neck,p53 pathway
CVCL_1141,COR-L88,AZD8186,5.752838,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_0324,HuCC-T1,JAK_8517,5.965013,digestive_system,biliary_tract,"Other, kinases"
CVCL_1631,P30/OHK,AZD5153,-1.678798,leukemia,lymphoblastic_leukemia,Chromatin other
CVCL_1512,NCI-H1993,AZD5582,1.525554,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_2413,COR-L32,SCH772984,3.1630700000000003,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1138,COR-L105,Olaparib,6.071845,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_0471,OE33,Gefitinib,2.167912,aero_dig_tract,oesophagus,EGFR signaling
CVCL_1842,OACM5.1 C,Obatoclax Mesylate,1.922658,aero_dig_tract,oesophagus,Apoptosis regulation
CVCL_1798,42-MG-BA,Pyridostatin,3.33904,nervous_system,glioma,DNA replication
CVCL_1496,NCI-H1793,PCI-34051,6.855867,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin histone acetylation
CVCL_1481,NCI-H1623,Ipatasertib,5.136042,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_1119,CFPAC-1,Wnt-C59,5.698567,pancreas,pancreas,WNT signaling
CVCL_1220,G-361,Gefitinib,3.023464,skin,melanoma,EGFR signaling
CVCL_1843,OACP4 C,Telomerase Inhibitor IX,1.33321,aero_dig_tract,oesophagus,Genome integrity
CVCL_1703,SK-PN-DW,Dactolisib,-2.739469,bone,ewings_sarcoma,PI3K/MTOR signaling
CVCL_0627,SK-ES-1,Foretinib,-0.271345,bone,ewings_sarcoma,RTK signaling
CVCL_0553,T-47D,MN-64,3.256486,breast,breast,WNT signaling
CVCL_1083,BFTC-905,WIKI4,2.889882,urogenital_system,Bladder,WNT signaling
CVCL_1330,KM-H2,TAF1_5496,2.698048,lymphoma,Hodgkin_lymphoma,Other
CVCL_1714,SUP-T1,Dactinomycin,-4.533765974491808,leukemia,lymphoblastic_T_cell_leukaemia,Other
CVCL_2207,SU-DHL-8,AZD3759,0.8406829999999998,lymphoma,B_cell_lymphoma,EGFR signaling
CVCL_V001,NCI-H2869,ERK_6604,4.466533999999999,unknown,unknown,ERK MAPK signaling
CVCL_1635,Panc 03.27,Vorinostat,3.928924,pancreas,pancreas,Chromatin histone acetylation
CVCL_1329,KLE,MIRA-1,7.006742,urogenital_system,endometrium,p53 pathway
CVCL_1329,KLE,Uprosertib,4.143718094779946,urogenital_system,endometrium,PI3K/MTOR signaling
CVCL_0291,HCT 116,JAK1_8709,3.720932,large_intestine,large_intestine,"Other, kinases"
CVCL_1300,HuP-T4,GSK2606414,4.735449,pancreas,pancreas,Metabolism
CVCL_0621,MDA-MB-415,JAK1_8709,3.351568,breast,breast,"Other, kinases"
CVCL_1338,KP-4,Acetalax,4.635997,pancreas,pancreas,Unclassified
CVCL_1701,SK-N-DZ,Nilotinib,2.5638240000000003,neuroblastoma,neuroblastoma,ABL signaling
CVCL_3002,KP-1N,Gefitinib,3.43214,pancreas,pancreas,EGFR signaling
CVCL_1704,SKG-IIIa,VSP34_8731,4.05534,urogenital_system,cervix,Other
CVCL_1426,Mono-Mac-6,AZD4547,0.799726,leukemia,acute_myeloid_leukaemia,RTK signaling
CVCL_A545,NCI-H2595,VX-11e,5.259071,unknown,unknown,ERK MAPK signaling
CVCL_1206,ETK-1,IRAK4_4710,4.805831,digestive_system,biliary_tract,"Other, kinases"
CVCL_1324,Karpas-299,Gallibiscoquinazole,2.22365,lymphoma,anaplastic_large_cell_lymphoma,Unclassified
CVCL_3881,SU.86.86,I-BET-762,7.671564999999999,pancreas,pancreas,Chromatin other
CVCL_1571,NCI-H596,IWP-2,2.386292,lung_NSCLC,lung_NSCLC_adenocarcinoma,WNT signaling
CVCL_1335,KNS-62,Sorafenib,3.027866,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,"Other, kinases"
CVCL_1451,NCC-IT,Linsitinib,3.814288,urogenital_system,testis,IGF1R signaling
CVCL_1361,L-428,Fludarabine,2.495003,lymphoma,Hodgkin_lymphoma,Unclassified
CVCL_1488,NCI-H1693,CZC24832,7.142096,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_1216,EW-3,Entospletinib,3.622689,bone,ewings_sarcoma,"Other, kinases"
CVCL_1092,BT-549,Staurosporine,-4.458438,breast,breast,RTK signaling
CVCL_1320,JVM-3,Docetaxel,-6.772843503749567,lymphoma,lymphoid_neoplasm other,Mitosis
CVCL_1673,RXF 393L,PCI-34051,3.843163,kidney,kidney,Chromatin histone acetylation
CVCL_0270,G-401,Acetalax,2.215032,kidney,kidney,Unclassified
CVCL_0014,RPMI-8226,LJI308,4.369587999999999,myeloma,myeloma,PI3K/MTOR signaling
CVCL_1084,BFTC-909,OSI-027,5.234252,kidney,kidney,PI3K/MTOR signaling
CVCL_1430,MSTO-211H,Vincristine,-0.802407,lung,mesothelioma,Mitosis
CVCL_0425,MEG-01,Olaparib,3.712433,leukemia,chronic_myeloid_leukaemia,Genome integrity
CVCL_1737,TC-YIK,Temozolomide,5.571025,urogenital_system,cervix,DNA replication
CVCL_0207,CCRF-CEM,YK-4-279,0.6631670000000001,leukemia,lymphoblastic_leukemia,Other
CVCL_2661,OE21,ULK1_4989,2.36585,aero_dig_tract,oesophagus,"Other, kinases"
CVCL_1684,SCC-4,ERK_6604,3.47407,aero_dig_tract,head and neck,ERK MAPK signaling
CVCL_3517,HPAC,Ulixertinib,3.243713927457933,pancreas,pancreas,ERK MAPK signaling
CVCL_1650,Reh,AGI-6780,3.2812879999999995,leukemia,B_cell_leukemia,Metabolism
CVCL_1289,HSC-4,MK-8776,1.794387,aero_dig_tract,head and neck,Cell cycle
CVCL_1205,ESS-1,CDK9_5038,-3.561972,urogenital_system,endometrium,Cell cycle
CVCL_5112,SNU-C5,SB216763,4.816322,large_intestine,large_intestine,WNT signaling
CVCL_0599,SK-MEL-24,Taselisib,2.616174,skin,melanoma,PI3K/MTOR signaling
CVCL_2194,SK-GT-2,AZD8186,2.858691,digestive_system,stomach,PI3K/MTOR signaling
CVCL_1591,NCI-H82,MN-64,2.81064,lung_SCLC,lung_small_cell_carcinoma,WNT signaling
CVCL_0400,M059J,Pictilisib,1.365568,nervous_system,glioma,PI3K/MTOR signaling
CVCL_1345,Kuramochi,Linsitinib,5.476068,urogenital_system,ovary,IGF1R signaling
CVCL_1128,COLO 668,Telomerase Inhibitor IX,0.993927,lung_SCLC,lung_small_cell_carcinoma,Genome integrity
CVCL_1735,SU-DHL-5,PAK_5339,0.2847949999999999,lymphoma,B_cell_lymphoma,Cytoskeleton
CVCL_1294,HT-55,Mirin,4.759515,large_intestine,large_intestine,Genome integrity
CVCL_1727,SW756,Entospletinib,4.350682,urogenital_system,cervix,"Other, kinases"
CVCL_1647,RCC10RGB,WZ4003,4.552258999999999,kidney,kidney,"Other, kinases"
CVCL_0207,CCRF-CEM,Gallibiscoquinazole,0.678686,leukemia,lymphoblastic_leukemia,Unclassified
CVCL_2193,SiSo,Temozolomide,6.202507,urogenital_system,cervix,DNA replication
CVCL_1104,CAL-120,Podophyllotoxin bromide,1.737643,breast,breast,Unclassified
CVCL_0374,KG-1,LGK974,3.590192,leukemia,acute_myeloid_leukaemia,WNT signaling
CVCL_3172,SUIT-2,Olaparib,5.123756,pancreas,pancreas,Genome integrity
CVCL_1710,SNU-C2B,Dactinomycin,-1.6572881910515502,large_intestine,large_intestine,Other
CVCL_1204,ES8,Crizotinib,0.7989810000000002,bone,ewings_sarcoma,RTK signaling
CVCL_U994,NCI-H2722,Venetoclax,3.04904,unknown,unknown,Apoptosis regulation
CVCL_8792,MM1.S,AZD3759,2.004189,myeloma,myeloma,EGFR signaling
CVCL_1558,NCI-H345,Carmustine,7.833342,lung_SCLC,lung_small_cell_carcinoma,DNA replication
CVCL_1317,Jiyoye,NVP-ADW742,1.779639,lymphoma,Burkitt_lymphoma,IGF1R signaling
CVCL_0092,NALM-6,MN-64,4.019241,leukemia,B_cell_leukemia,WNT signaling
CVCL_1306,IMR-5,UMI-77,2.622776,neuroblastoma,neuroblastoma,Apoptosis regulation
CVCL_X485,CHSA8926,Venetoclax,1.6911189999999998,bone,chondrosarcoma,Apoptosis regulation
CVCL_1451,NCC-IT,Olaparib,4.47734,urogenital_system,testis,Genome integrity
CVCL_1057,A101D,Fludarabine,4.594367,skin,melanoma,Unclassified
CVCL_1544,NCI-H226,Pevonedistat,6.955032000000001,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Other
CVCL_0589,Kasumi-1,AZD1208,4.629103,leukemia,acute_myeloid_leukaemia,"Other, kinases"
CVCL_0419,MDA-MB-468,EPZ004777,4.586651,breast,breast,Chromatin histone methylation
CVCL_1303,IGR-1,Foretinib,1.616723,skin,melanoma,RTK signaling
CVCL_1648,RCM-1 [Human rectal adenocarcinoma],BPD-00008900,2.83216,large_intestine,large_intestine,Other
CVCL_2786,JHH-2,Afatinib,1.829791,digestive_system,liver,EGFR signaling
CVCL_1255,HCC1569,Ruxolitinib,4.944137,breast,breast,"Other, kinases"
CVCL_1518,NCI-H2052,I-BET-762,3.941413,lung,mesothelioma,Chromatin other
CVCL_1762,TE-12,LY2109761,5.436543,aero_dig_tract,oesophagus,Other
CVCL_0069,SK-MEL-2,GNE-317,2.360075,skin,melanoma,PI3K/MTOR signaling
CVCL_2983,KMRC-1,Pictilisib,1.458352,kidney,kidney,PI3K/MTOR signaling
CVCL_1558,NCI-H345,PFI3,6.488797,lung_SCLC,lung_small_cell_carcinoma,Chromatin other
CVCL_0062,MDA-MB-231,CZC24832,5.230726,breast,breast,PI3K/MTOR signaling
CVCL_1726,SW684,MN-64,5.852957,soft_tissue,fibrosarcoma,WNT signaling
CVCL_1407,MFH-ino,Docetaxel,-3.068862,soft_tissue,soft_tissue_other,Mitosis
CVCL_1668,RPMI-8866,Dihydrorotenone,0.375928,leukemia,chronic_myeloid_leukaemia,Unclassified
CVCL_0244,DG-75,Sinularin,3.859445,lymphoma,Burkitt_lymphoma,Unclassified
CVCL_1842,OACM5.1 C,Tamoxifen,1.478889,aero_dig_tract,oesophagus,Hormone-related
CVCL_1615,OAW42,AZD1332,3.607576,urogenital_system,ovary,RTK signaling
CVCL_1712,ST486,VX-11e,2.714055,lymphoma,Burkitt_lymphoma,ERK MAPK signaling
CVCL_1093,Becker,BPD-00008900,5.328179,nervous_system,glioma,Other
CVCL_A543,NCI-H2591,Dihydrorotenone,2.75753,unknown,unknown,Unclassified
CVCL_5058,SNU-407,Fulvestrant,4.31450714450935,large_intestine,large_intestine,Hormone-related
CVCL_0317,HT-1080,Selumetinib,3.594291000000001,soft_tissue,fibrosarcoma,ERK MAPK signaling
CVCL_1282,HMV-II,Eg5_9814,-1.406693,skin,melanoma,Other
CVCL_2030,EJM,Docetaxel,-4.016955739786938,myeloma,lymphoid_neoplasm other,Mitosis
CVCL_1154,D-263MG,Niraparib,5.474043,nervous_system,glioma,Genome integrity
CVCL_2194,SK-GT-2,Olaparib,3.700526,digestive_system,stomach,Genome integrity
CVCL_1302,IA-LM,BPD-00008900,3.773275,lung_NSCLC,lung_NSCLC_large cell,Other
CVCL_1200,ES4,GSK343,3.077246,bone,ewings_sarcoma,Chromatin histone methylation
CVCL_1382,LS1034,YK-4-279,3.854821,large_intestine,large_intestine,Other
CVCL_1058,A-204,Paclitaxel,-0.824556,soft_tissue,rhabdomyosarcoma,Mitosis
CVCL_1773,TK-10,PAK_5339,1.349138,kidney,kidney,Cytoskeleton
CVCL_2761,WIL2 NS,Cediranib,1.730104,lymphoma,lymphoid_neoplasm other,RTK signaling
CVCL_0092,NALM-6,Telomerase Inhibitor IX,-0.735186,leukemia,B_cell_leukemia,Genome integrity
CVCL_1568,NCI-H524,Olaparib,3.668224,lung_SCLC,lung_small_cell_carcinoma,Genome integrity
CVCL_1842,OACM5.1 C,Nilotinib,-0.011539,aero_dig_tract,oesophagus,ABL signaling
CVCL_1308,IST-MEL1,Erlotinib,3.911044,skin,melanoma,EGFR signaling
CVCL_1114,CAL-85-1,Ibrutinib,3.023298,breast,breast,"Other, kinases"
CVCL_1584,NCI-H727,Camptothecin,0.1974189999999999,lung_NSCLC,lung_NSCLC_carcinoid,DNA replication
CVCL_1053,8305C,Mirin,4.858765,thyroid,thyroid,Genome integrity
CVCL_1136,COLO 824,Lapatinib,1.769092,breast,breast,EGFR signaling
CVCL_1136,COLO 824,GSK2578215A,5.379503,breast,breast,"Other, kinases"
CVCL_1675,SAS,AZD5582,1.869124,aero_dig_tract,head and neck,Apoptosis regulation
CVCL_0599,SK-MEL-24,MIM1,4.641496,skin,melanoma,Apoptosis regulation
CVCL_1587,NCI-H747,Sinularin,5.101216,large_intestine,large_intestine,Unclassified
CVCL_1648,RCM-1 [Human rectal adenocarcinoma],Wnt-C59,5.631437,large_intestine,large_intestine,WNT signaling
CVCL_1098,Hep-G2/C3A,Sabutoclax,0.473926,digestive_system,liver,Apoptosis regulation
CVCL_2193,SiSo,Alisertib,4.88008,urogenital_system,cervix,Mitosis
CVCL_2078,JJN-3,GNE-317,3.769315,myeloma,haematopoietic_neoplasm other,PI3K/MTOR signaling
CVCL_5058,SNU-407,Vinorelbine,-3.523857,large_intestine,large_intestine,Mitosis
CVCL_1240,H9,Leflunomide,3.016726,lymphoma,lymphoid_neoplasm other,DNA replication
CVCL_1324,Karpas-299,Entinostat,0.314192,lymphoma,anaplastic_large_cell_lymphoma,Chromatin histone acetylation
CVCL_1665,RPMI-6666,Olaparib,2.4188240000000003,lymphoma,Hodgkin_lymphoma,Genome integrity
CVCL_0297,HEY,UMI-77,4.754524,urogenital_system,ovary,Apoptosis regulation
CVCL_0270,G-401,Pyridostatin,2.074865,kidney,kidney,DNA replication
CVCL_1808,CAL-29,Osimertinib,0.6621130000000001,urogenital_system,Bladder,EGFR signaling
CVCL_2235,VCaP,OF-1,3.851953,urogenital_system,prostate,Chromatin histone acetylation
CVCL_2067,HDQ-P1,VE821,4.870132,breast,breast,Genome integrity
CVCL_1771,TGW,PLX-4720,5.046844,neuroblastoma,neuroblastoma,ERK MAPK signaling
CVCL_U994,NCI-H2722,Oxaliplatin,7.817501860975468,unknown,unknown,DNA replication
CVCL_1795,YH-13,Carmustine,6.181627,nervous_system,glioma,DNA replication
CVCL_1626,OS-RC-2,Linsitinib,4.553906,kidney,kidney,IGF1R signaling
CVCL_0179,BT-474,WEHI-539,5.473046,breast,breast,Apoptosis regulation
CVCL_1144,CP66-MEL,Dinaciclib,-2.326735,skin,melanoma,Cell cycle
CVCL_2235,VCaP,SCH772984,5.086104,urogenital_system,prostate,ERK MAPK signaling
CVCL_1724,SW48,Docetaxel,-4.746522702097691,large_intestine,large_intestine,Mitosis
CVCL_1327,KE-37,Dabrafenib,2.665809,leukemia,lymphoblastic_leukemia,ERK MAPK signaling
CVCL_1390,Lu-139,Alisertib,1.910199,lung_SCLC,lung_small_cell_carcinoma,Mitosis
CVCL_1299,HuP-T3,Dihydrorotenone,2.64022,pancreas,pancreas,Unclassified
CVCL_1087,BL-41,Fludarabine,2.775491,lymphoma,Burkitt_lymphoma,Unclassified
CVCL_2588,MDST8,Afatinib,1.892428,large_intestine,large_intestine,EGFR signaling
CVCL_1137,COLO 829,GDC0810,6.375871,skin,melanoma,Hormone-related
CVCL_1980,CL-34,VE-822,4.480299,large_intestine,large_intestine,Genome integrity
CVCL_1285,HOP-62,Alpelisib,5.566195,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_1489,NCI-H1694,PCI-34051,4.229876,lung_SCLC,lung_small_cell_carcinoma,Chromatin histone acetylation
CVCL_1314,IST-SL2,Nelarabine,5.999329,lung_SCLC,lung_small_cell_carcinoma,DNA replication
CVCL_1702,SK-N-FI,Dactinomycin,-2.801828,neuroblastoma,neuroblastoma,Other
CVCL_1197,EPLC-272H,AZ960,1.099228,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,"Other, kinases"
CVCL_1146,CPC-N,Pyridostatin,1.606329,lung_SCLC,lung_small_cell_carcinoma,DNA replication
CVCL_1104,CAL-120,MK-2206,6.058274,breast,breast,PI3K/MTOR signaling
CVCL_1343,KS-1 [Human glioblastoma],XAV939,3.807631,nervous_system,glioma,WNT signaling
CVCL_0318,HT-144,OF-1,3.637851,skin,melanoma,Chromatin histone acetylation
CVCL_1727,SW756,LJI308,7.148249000000001,urogenital_system,cervix,PI3K/MTOR signaling
CVCL_1902,WSU-DLCL2,Savolitinib,2.290325,lymphoma,B_cell_lymphoma,RTK signaling
CVCL_1698,SK-MG-1,VSP34_8731,1.846687,nervous_system,glioma,Other
CVCL_1252,HCC1428,VE821,7.237569000000001,breast,breast,Genome integrity
CVCL_0035,PC-3,Elephantin,3.967493,urogenital_system,prostate,Unclassified
CVCL_1067,ACHN,AZD5991,6.161092,kidney,kidney,Apoptosis regulation
CVCL_3407,NT2-D1,Palbociclib,3.470359,,,Cell cycle
CVCL_4996,MS751,BIBR-1532,4.344037999999999,urogenital_system,cervix,Genome integrity
CVCL_1266,HCC2998,AZD5363,1.777535,large_intestine,large_intestine,"Other, kinases"
CVCL_1427,MPP 89,OF-1,3.811835,lung,mesothelioma,Chromatin histone acetylation
CVCL_1405,MFE-280,PD0325901,2.247106,urogenital_system,endometrium,ERK MAPK signaling
CVCL_C355,RH1 [Human ESC],Dactinomycin,-4.747584420558598,soft_tissue,rhabdomyosarcoma,Other
CVCL_0320,HT-29,Dasatinib,1.6509459999999998,large_intestine,large_intestine,"Other, kinases"
CVCL_0504,RKO,MK-1775,-0.244584,large_intestine,large_intestine,Cell cycle
CVCL_0374,KG-1,PAK_5339,2.499061,leukemia,acute_myeloid_leukaemia,Cytoskeleton
CVCL_2194,SK-GT-2,VE-822,3.369907,digestive_system,stomach,Genome integrity
CVCL_1728,SW780,MIRA-1,6.086199,urogenital_system,Bladder,p53 pathway
CVCL_1077,BB49-HNC,Palbociclib,1.178365,aero_dig_tract,head and neck,Cell cycle
CVCL_0065,Jurkat,Obatoclax Mesylate,2.230034,leukemia,T_cell_leukemia,Apoptosis regulation
CVCL_1628,OVCAR-5,AZD7762,-0.2083239999999999,urogenital_system,ovary,Cell cycle
CVCL_0079,697,AZD5438,-0.0831589999999999,leukemia,lymphoblastic_leukemia,Cell cycle
CVCL_A532,NCI-H2369,EPZ5676,6.04749,unknown,unknown,Chromatin histone methylation
CVCL_1229,GCT,EPZ004777,5.38354,soft_tissue,soft_tissue_other,Chromatin histone methylation
CVCL_1245,HCC1143,Axitinib,3.495109,breast,breast,RTK signaling
CVCL_0511,Raji,BMS-536924,3.250497,lymphoma,Burkitt_lymphoma,IGF1R signaling
CVCL_1139,COR-L23,GSK343,3.313064,lung_NSCLC,lung_NSCLC_large cell,Chromatin histone methylation
CVCL_0580,WM35,Linsitinib,3.0612790000000003,skin,melanoma,IGF1R signaling
CVCL_1779,UACC-257,Selumetinib,0.434377,skin,melanoma,ERK MAPK signaling
CVCL_1584,NCI-H727,MK-2206,3.283633,lung_NSCLC,lung_NSCLC_carcinoid,PI3K/MTOR signaling
CVCL_1263,HCC2218,Axitinib,2.0426990000000003,breast,breast,RTK signaling
CVCL_1404,MES-SA,Tamoxifen,2.916099,urogenital_system,uterus,Hormone-related
CVCL_0012,LP-1,WZ4003,6.07645,myeloma,myeloma,"Other, kinases"
CVCL_1726,SW684,Foretinib,1.857588,soft_tissue,fibrosarcoma,RTK signaling
CVCL_1328,KINGS-1,Pevonedistat,5.633021,nervous_system,glioma,Other
CVCL_1280,HH [Human lymphoma],AGI-6780,4.943171,leukemia,T_cell_leukemia,Metabolism
CVCL_1212,EW-16,Teniposide,-1.589801,bone,ewings_sarcoma,DNA replication
CVCL_2086,JURL-MK1,MK-8776,-0.8160109999999999,leukemia,chronic_myeloid_leukaemia,Cell cycle
CVCL_A536,NCI-H2461,Sapitinib,5.534112,unknown,unknown,EGFR signaling
CVCL_A532,NCI-H2369,Irinotecan,5.015914,unknown,unknown,DNA replication
CVCL_1418,ML-2,UMI-77,2.590269,leukemia,acute_myeloid_leukaemia,Apoptosis regulation
CVCL_3509,ES-2,Obatoclax Mesylate,1.632631,urogenital_system,ovary,Apoptosis regulation
CVCL_0324,HuCC-T1,Dihydrorotenone,1.621405,digestive_system,biliary_tract,Unclassified
CVCL_2092,Kelly,PRIMA-1MET,2.86488,neuroblastoma,neuroblastoma,p53 pathway
CVCL_1251,HCC1419,Nilotinib,1.597495,breast,breast,ABL signaling
CVCL_2661,OE21,Vorinostat,2.806391,aero_dig_tract,oesophagus,Chromatin histone acetylation
CVCL_1685,SCC-9,GSK2606414,3.145226,aero_dig_tract,head and neck,Metabolism
CVCL_2194,SK-GT-2,Ipatasertib,2.778242,digestive_system,stomach,PI3K/MTOR signaling
CVCL_1702,SK-N-FI,Gefitinib,3.353715,neuroblastoma,neuroblastoma,EGFR signaling
CVCL_1763,TE-15,Staurosporine,-3.5063410000000004,aero_dig_tract,oesophagus,RTK signaling
CVCL_0556,T98G,CZC24832,4.875022,nervous_system,glioma,PI3K/MTOR signaling
CVCL_1781,UACC-812,Paclitaxel,-3.382051,breast,breast,Mitosis
CVCL_3612,TOV-112D,Teniposide,-1.988656,urogenital_system,ovary,DNA replication
CVCL_1844,OCI-AML-3,Podophyllotoxin bromide,-2.268803,leukemia,acute_myeloid_leukaemia,Unclassified
CVCL_5003,SNU-1040,PLX-4720,5.813446,large_intestine,large_intestine,ERK MAPK signaling
CVCL_1300,HuP-T4,Dactinomycin,-1.7575936566618358,pancreas,pancreas,Other
CVCL_6774,DOV13,Wnt-C59,4.671494999999999,urogenital_system,ovary,WNT signaling
CVCL_2412,COR-L311,MG-132,-2.188804,lung_SCLC,lung_small_cell_carcinoma,Protein stability and degradation
CVCL_1638,Panc 08.13,Nelarabine,7.156368,pancreas,pancreas,DNA replication
CVCL_0105,DU145,Eg5_9814,-2.893483,urogenital_system,prostate,Other
CVCL_1406,MFE-296,Mirin,5.067427,urogenital_system,endometrium,Genome integrity
CVCL_0040,WM115,WEHI-539,4.633338,skin,melanoma,Apoptosis regulation
CVCL_1243,HC-1,OTX015,2.9395,leukemia,hairy_cell_leukaemia,Chromatin other
CVCL_1710,SNU-C2B,Fulvestrant,5.140057858308683,large_intestine,large_intestine,Hormone-related
CVCL_1604,NEC8,VX-11e,2.311493,urogenital_system,testis,ERK MAPK signaling
CVCL_1158,D-392MG,NVP-ADW742,3.689351999999999,nervous_system,glioma,IGF1R signaling
CVCL_2091,KCL-22,ERK_6604,1.758198,leukemia,chronic_myeloid_leukaemia,ERK MAPK signaling
CVCL_1196,EM-2,Olaparib,3.2205790000000003,leukemia,chronic_myeloid_leukaemia,Genome integrity
CVCL_1072,ARH-77,Niraparib,1.810007,myeloma,myeloma,Genome integrity
CVCL_1267,HCC38,Cisplatin,4.978177,breast,breast,DNA replication
CVCL_0093,RS4;11,VSP34_8731,1.12312,leukemia,leukemia,Other
CVCL_1314,IST-SL2,Palbociclib,3.16085,lung_SCLC,lung_small_cell_carcinoma,Cell cycle
CVCL_3169,VL51,BMS-345541,2.146226,lymphoma,B_cell_lymphoma,Other
CVCL_1407,MFH-ino,Vorinostat,1.621236,soft_tissue,soft_tissue_other,Chromatin histone acetylation
CVCL_1685,SCC-9,AZD8186,2.842384,aero_dig_tract,head and neck,PI3K/MTOR signaling
CVCL_1054,8505C,AZ960,3.905862,thyroid,thyroid,"Other, kinases"
CVCL_1401,ME-180,Oxaliplatin,3.055020642194738,urogenital_system,cervix,DNA replication
CVCL_1087,BL-41,MIM1,1.926702,lymphoma,Burkitt_lymphoma,Apoptosis regulation
CVCL_1508,NCI-H1944,PD173074,5.224424,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_1226,GaMG,AZD4547,3.172619,nervous_system,glioma,RTK signaling
CVCL_3337,TE-4,Pevonedistat,1.369169,aero_dig_tract,oesophagus,Other
CVCL_1629,OVCAR-8,PLX-4720,4.237794,urogenital_system,ovary,ERK MAPK signaling
CVCL_3612,TOV-112D,Dactolisib,-2.233003,urogenital_system,ovary,PI3K/MTOR signaling
CVCL_0026,Capan-2,CDK9_5038,-0.541277,unknown,unknown,Cell cycle
CVCL_1775,TUR,LJI308,4.165337,lymphoma,B_cell_lymphoma,PI3K/MTOR signaling
CVCL_1056,A-498,AZD5991,6.297839,kidney,kidney,Apoptosis regulation
CVCL_1112,CAL-62,Mirin,4.459192,thyroid,thyroid,Genome integrity
CVCL_0627,SK-ES-1,Mirin,4.51696,bone,ewings_sarcoma,Genome integrity
CVCL_W798,G-mel,Topotecan,-1.378535,skin,melanoma,DNA replication
CVCL_1378,LN-405,Podophyllotoxin bromide,2.930567,nervous_system,glioma,Unclassified
CVCL_1503,NCI-H1876,AZD5153,1.291028,lung_SCLC,lung_small_cell_carcinoma,Chromatin other
