cellosaurus_id,CELL_LINE_NAME,DRUG_NAME,LN_IC50,CELL_LINE_TISSUE_1,CELL_LINE_TISSUE_2,DRUG_TARGET_PATHWAY
CVCL_1202,ES6,Vorinostat,1.465306,bone,ewings_sarcoma,Chromatin histone acetylation
CVCL_1464,NCI-H1355,MG-132,-1.064992,lung_NSCLC,lung_NSCLC_adenocarcinoma,Protein stability and degradation
CVCL_0181,BV-173,Tamoxifen,2.60944,leukemia,chronic_myeloid_leukaemia,Hormone-related
CVCL_4996,MS751,Dihydrorotenone,0.226858,urogenital_system,cervix,Unclassified
CVCL_0292,HCT 15,ERK_6604,2.863418,large_intestine,large_intestine,ERK MAPK signaling
CVCL_0511,Raji,PAK_5339,2.229152,lymphoma,Burkitt_lymphoma,Cytoskeleton
CVCL_3169,VL51,Sorafenib,1.606579,lymphoma,B_cell_lymphoma,"Other, kinases"
CVCL_1842,OACM5.1 C,Leflunomide,4.881635,aero_dig_tract,oesophagus,DNA replication
CVCL_1397,MC/CAR,Ulixertinib,2.794169671602063,myeloma,haematopoietic_neoplasm other,ERK MAPK signaling
CVCL_1176,DMS 273,LGK974,3.151807,lung_SCLC,lung_small_cell_carcinoma,WNT signaling
CVCL_1731,SW900,Savolitinib,3.855389,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,RTK signaling
CVCL_1229,GCT,MIRA-1,5.854867,soft_tissue,soft_tissue_other,p53 pathway
CVCL_0179,BT-474,Foretinib,4.066101000000001,breast,breast,RTK signaling
CVCL_1234,GOTO,Sorafenib,2.116027,neuroblastoma,neuroblastoma,"Other, kinases"
CVCL_1798,42-MG-BA,ML323,4.770288,nervous_system,glioma,Protein stability and degradation
CVCL_1590,NCI-H810,AT13148,1.996123,lung_NSCLC,lung_NSCLC_large cell,PI3K/MTOR signaling
CVCL_1229,GCT,AZD1208,5.145561,soft_tissue,soft_tissue_other,"Other, kinases"
CVCL_1207,Evsa-T,ABT737,2.938913,breast,breast,Apoptosis regulation
CVCL_1107,CAL-27,Dactinomycin,-2.985721488356759,aero_dig_tract,head and neck,Other
CVCL_1555,NCI-H28,Dactolisib,0.7907489999999999,lung,mesothelioma,PI3K/MTOR signaling
CVCL_0021,U-251MG,AZD2014,3.333591,nervous_system,glioma,PI3K/MTOR signaling
CVCL_1649,RD,AZD1332,3.074128,soft_tissue,rhabdomyosarcoma,RTK signaling
CVCL_2786,JHH-2,LY2109761,4.064806,digestive_system,liver,Other
CVCL_1798,42-MG-BA,GNE-317,-0.712248,nervous_system,glioma,PI3K/MTOR signaling
CVCL_0553,T-47D,Oxaliplatin,5.0780392485719,breast,breast,DNA replication
CVCL_1292,HT-1376,Erlotinib,1.747734,urogenital_system,Bladder,EGFR signaling
CVCL_1731,SW900,AZD7762,0.3152679999999999,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Cell cycle
CVCL_1334,KMS-12-BM,Osimertinib,0.380719,myeloma,myeloma,EGFR signaling
CVCL_1249,HCC1395,Telomerase Inhibitor IX,1.060489,breast,breast,Genome integrity
CVCL_1231,GI-1,Vorinostat,1.328755,nervous_system,glioma,Chromatin histone acetylation
CVCL_1534,NCI-H2141,AZD5363,4.054355999999999,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_0445,MeWo,Pevonedistat,2.358089,skin,melanoma,Other
CVCL_0060,NCI-H1299,Temozolomide,5.93459,lung_NSCLC,lung_NSCLC_large cell,DNA replication
CVCL_1508,NCI-H1944,Navitoclax,0.866401,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_1334,KMS-12-BM,WEHI-539,2.537394,myeloma,myeloma,Apoptosis regulation
CVCL_8824,SJNB-7,BMS-345541,4.104719,neuroblastoma,neuroblastoma,Other
CVCL_2761,WIL2 NS,Gemcitabine,-4.854471,lymphoma,lymphoid_neoplasm other,DNA replication
CVCL_1109,CAL-39,VE-822,2.299175,urogenital_system,cervix,Genome integrity
CVCL_3005,KP-3,Nutlin-3a (-),7.447067999999999,pancreas,pancreas,p53 pathway
CVCL_1259,HCC1954,Sabutoclax,-1.580013,breast,breast,Apoptosis regulation
CVCL_0060,NCI-H1299,PRT062607,2.712189,lung_NSCLC,lung_NSCLC_large cell,"Other, kinases"
CVCL_5160,NCI-H3122,Taselisib,0.325787,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_2908,Fu97,Gefitinib,4.2620260000000005,digestive_system,stomach,EGFR signaling
CVCL_1083,BFTC-905,BDP-00009066,1.873446,urogenital_system,Bladder,Cytoskeleton
CVCL_1377,LK-2,SCH772984,2.373275,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,ERK MAPK signaling
CVCL_0291,HCT 116,Sabutoclax,-2.086306,large_intestine,large_intestine,Apoptosis regulation
CVCL_0041,Rh30,Navitoclax,4.371912,soft_tissue,rhabdomyosarcoma,Apoptosis regulation
CVCL_1291,HT-1197,IAP_5620,6.202816,urogenital_system,Bladder,Other
CVCL_1216,EW-3,Eg5_9814,-3.925088,bone,ewings_sarcoma,Other
CVCL_1554,NCI-H250,IAP_5620,6.890445,lung_SCLC,lung_small_cell_carcinoma,Other
CVCL_0531,SK-N-SH,MK-1775,1.049786,neuroblastoma,neuroblastoma,Cell cycle
CVCL_1596,NCI-H847,MK-2206,1.001857,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_S976,PL4,OTX015,3.036546,pancreas,pancreas,Chromatin other
CVCL_1079,BC-1,AZD8186,3.14278,lymphoma,B_cell_lymphoma,PI3K/MTOR signaling
CVCL_1605,NH-12,Vinorelbine,-3.238921,neuroblastoma,neuroblastoma,Mitosis
CVCL_2063,HCC827,Irinotecan,4.1083680000000005,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_0167,SK-N-BE(2)-M17,Selumetinib,3.3494370000000004,neuroblastoma,neuroblastoma,ERK MAPK signaling
CVCL_0479,PA-1,Sorafenib,1.656221,urogenital_system,ovary,"Other, kinases"
CVCL_1494,NCI-H1781,Lapatinib,2.247687,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_3775,PWR-1E,Niraparib,3.745159,urogenital_system,prostate,Genome integrity
CVCL_1254,HCC1500,Palbociclib,4.919406,breast,breast,Cell cycle
CVCL_0553,T-47D,MIM1,3.196659,breast,breast,Apoptosis regulation
CVCL_1710,SNU-C2B,AZD8186,4.629568,large_intestine,large_intestine,PI3K/MTOR signaling
CVCL_1380,Loucy,AZD5582,-0.1965789999999999,leukemia,lymphoblastic_T_cell_leukaemia,Apoptosis regulation
CVCL_1495,NCI-H1792,Savolitinib,2.308401,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_0001,HEL,Teniposide,-1.208109,leukemia,acute_myeloid_leukaemia,DNA replication
CVCL_1285,HOP-62,Entospletinib,5.245105000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_2059,HCC366,VE-822,4.338342,lung_NSCLC,lung_NSCLC_not specified,Genome integrity
CVCL_1113,CAL-72,Vincristine,-0.8266899999999999,bone,osteosarcoma,Mitosis
CVCL_0134,A2780,Afuresertib,0.3358400000000001,urogenital_system,ovary,PI3K/MTOR signaling
CVCL_1413,MHH-PREB-1,MG-132,-0.8961870000000001,leukemia,B_cell_leukemia,Protein stability and degradation
CVCL_1451,NCC-IT,Oxaliplatin,4.200843,urogenital_system,testis,DNA replication
CVCL_1654,RERF-LC-KJ,Lapatinib,2.961735,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_1130,COLO 679,Eg5_9814,-1.650266,skin,melanoma,Other
CVCL_2078,JJN-3,BDP-00009066,1.7600900000000002,myeloma,haematopoietic_neoplasm other,Cytoskeleton
CVCL_1230,GDM-1,Cyclophosphamide,5.261913,leukemia,acute_myeloid_leukaemia,DNA replication
CVCL_1391,Lu-165,Palbociclib,5.654723000000001,lung_SCLC,lung_small_cell_carcinoma,Cell cycle
CVCL_2176,Rh41,LCL161,4.734861,soft_tissue,rhabdomyosarcoma,Apoptosis regulation
CVCL_1610,NOS-1 [Human osteosarcoma],AZD4547,1.888677,bone,osteosarcoma,RTK signaling
CVCL_1490,NCI-H1703,Sorafenib,0.510544,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_2788,JHH-6,YK-4-279,5.354833,digestive_system,liver,Other
CVCL_1842,OACM5.1 C,Vinorelbine,-3.61848,aero_dig_tract,oesophagus,Mitosis
CVCL_1150,CTV-1,AZD7762,-1.999739,leukemia,acute_myeloid_leukaemia,Cell cycle
CVCL_5058,SNU-407,GSK591,4.9453830000000005,large_intestine,large_intestine,Chromatin histone methylation
CVCL_1567,NCI-H522,Carmustine,6.700844,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_0332,Hs 578T,Venetoclax,3.450759,breast,breast,Apoptosis regulation
CVCL_1406,MFE-296,GSK2606414,4.7367360000000005,urogenital_system,endometrium,Metabolism
CVCL_1620,OCI-AML-5,AZD1332,2.419859,leukemia,acute_myeloid_leukaemia,RTK signaling
CVCL_0511,Raji,Zoledronate,2.966499,lymphoma,Burkitt_lymphoma,Unclassified
CVCL_1211,EW-13,AZD1208,5.299937,bone,ewings_sarcoma,"Other, kinases"
CVCL_0566,U266B1,XAV939,4.343746,myeloma,myeloma,WNT signaling
CVCL_1258,HCC1806,BMS-536924,1.528481,breast,breast,IGF1R signaling
CVCL_2891,EBC-1,Entospletinib,3.386263,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,"Other, kinases"
CVCL_2218,TT2609-C02,I-BET-762,3.4181980000000003,thyroid,thyroid,Chromatin other
CVCL_0202,Caov-4,Navitoclax,2.423366,urogenital_system,ovary,Apoptosis regulation
CVCL_1245,HCC1143,JQ1,3.149875,breast,breast,Chromatin other
CVCL_0093,RS4;11,Niraparib,2.553739,leukemia,leukemia,Genome integrity
CVCL_2030,EJM,WZ4003,4.985529,myeloma,lymphoid_neoplasm other,"Other, kinases"
CVCL_1470,NCI-H1435,PFI3,4.976528,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin other
CVCL_1344,KU-19-19,Afatinib,2.066205,urogenital_system,Bladder,EGFR signaling
CVCL_1292,HT-1376,Afuresertib,4.098911,urogenital_system,Bladder,PI3K/MTOR signaling
CVCL_1293,HT-3,Leflunomide,4.919095,urogenital_system,cervix,DNA replication
CVCL_1728,SW780,Foretinib,1.366658,urogenital_system,Bladder,RTK signaling
CVCL_1693,SHP-77,Trametinib,1.303819,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_5112,SNU-C5,Mitoxantrone,0.601904,large_intestine,large_intestine,DNA replication
CVCL_1345,Kuramochi,AZ960,3.619601999999999,urogenital_system,ovary,"Other, kinases"
CVCL_0505,RL95-2,Uprosertib,0.5533942174457158,urogenital_system,endometrium,PI3K/MTOR signaling
CVCL_1842,OACM5.1 C,AZD5991,1.342362,aero_dig_tract,oesophagus,Apoptosis regulation
CVCL_1505,NCI-H1915,Trametinib,-1.40232,lung_NSCLC,lung_NSCLC_large cell,ERK MAPK signaling
CVCL_1107,CAL-27,Lapatinib,2.050894,aero_dig_tract,head and neck,EGFR signaling
CVCL_2856,ASH-3,Vorinostat,1.686079,thyroid,thyroid,Chromatin histone acetylation
CVCL_1883,RC-K8,Temozolomide,5.133567,lymphoma,B_cell_lymphoma,DNA replication
CVCL_1771,TGW,Podophyllotoxin bromide,-2.662092,neuroblastoma,neuroblastoma,Unclassified
CVCL_1394,LXF 289,EPZ004777,4.183769,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin histone methylation
CVCL_1808,CAL-29,MK-1775,0.2491739999999998,urogenital_system,Bladder,Cell cycle
CVCL_1819,VAL,Sorafenib,1.871494,lymphoma,B_cell_lymphoma,"Other, kinases"
CVCL_1066,ABC-1,Zoledronate,5.208982,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_1144,CP66-MEL,AZD5438,2.604305,skin,melanoma,Cell cycle
CVCL_1783,UM-UC-3,Pictilisib,1.306969,urogenital_system,Bladder,PI3K/MTOR signaling
CVCL_1482,NCI-H1648,Dactinomycin,-5.398411,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1288,HSC-3,Wee1 Inhibitor,0.990155,aero_dig_tract,head and neck,Cell cycle
CVCL_1770,TGBC24TKB,VSP34_8731,3.617783,digestive_system,biliary_tract,Other
CVCL_1568,NCI-H524,Luminespib,-1.438084,lung_SCLC,lung_small_cell_carcinoma,Protein stability and degradation
CVCL_1195,EKVX,VE-822,5.274645,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_2176,Rh41,ERK_2440,1.995434,soft_tissue,rhabdomyosarcoma,ERK MAPK signaling
CVCL_2786,JHH-2,Wnt-C59,3.866832,digestive_system,liver,WNT signaling
CVCL_0632,SW948,Mirin,5.7332220000000005,large_intestine,large_intestine,Genome integrity
CVCL_1176,DMS 273,WZ4003,2.498302,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_1691,SF539,PRIMA-1MET,2.947542,nervous_system,glioma,p53 pathway
CVCL_1662,RMG-I,Dasatinib,-0.3780469999999998,urogenital_system,ovary,"Other, kinases"
CVCL_1701,SK-N-DZ,Sapitinib,4.420435,neuroblastoma,neuroblastoma,EGFR signaling
CVCL_0290,HCC1937,ULK1_4989,2.706655,breast,breast,"Other, kinases"
CVCL_1389,Lu-135,Rapamycin,-1.384407,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_1419,MLMA,OF-1,3.875768,leukemia,hairy_cell_leukaemia,Chromatin histone acetylation
CVCL_1639,Panc 10.05,Ipatasertib,4.856276,pancreas,pancreas,PI3K/MTOR signaling
CVCL_1819,VAL,Vinblastine,-6.32131,lymphoma,B_cell_lymphoma,Mitosis
CVCL_1657,RF-48,CZC24832,4.297077,digestive_system,stomach,PI3K/MTOR signaling
CVCL_0237,Capan-1,BMS-345541,4.753818,pancreas,pancreas,Other
CVCL_1883,RC-K8,Savolitinib,1.952466,lymphoma,B_cell_lymphoma,RTK signaling
CVCL_1323,KALS-1,VSP34_8731,2.682623,nervous_system,glioma,Other
CVCL_1476,NCI-H1568,AZD6738,2.525031,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_1866,KOPN-8,Ruxolitinib,4.083911,leukemia,B_cell_leukemia,"Other, kinases"
CVCL_1218,FaDu,PFI3,5.231283,aero_dig_tract,head and neck,Chromatin other
CVCL_1171,Detroit 562,CDK9_5576,-1.669112,aero_dig_tract,head and neck,Cell cycle
CVCL_1428,MRK-nu-1,Erlotinib,2.349257,breast,breast,EGFR signaling
CVCL_1619,OCI-AML-2,Nilotinib,1.523911,leukemia,acute_myeloid_leukaemia,ABL signaling
CVCL_1523,NCI-H2085,Taselisib,2.307281,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_0320,HT-29,Eg5_9814,-3.983754,large_intestine,large_intestine,Other
CVCL_1479,NCI-H1581,Nutlin-3a (-),4.986072,lung_NSCLC,lung_NSCLC_large cell,p53 pathway
CVCL_2063,HCC827,AZD2014,3.089839,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_1678,SBC-3,BMS-345541,2.56144,lung_SCLC,lung_small_cell_carcinoma,Other
CVCL_1524,NCI-H2087,AZ960,2.7509330000000003,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1371,LB996-RCC,Sabutoclax,0.1688329999999999,kidney,kidney,Apoptosis regulation
CVCL_0471,OE33,Luminespib,-2.431893,aero_dig_tract,oesophagus,Protein stability and degradation
CVCL_0620,MDA-MB-361,Linsitinib,3.82974,breast,breast,IGF1R signaling
CVCL_1720,SW1573,Gemcitabine,0.7751520000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1610,NOS-1 [Human osteosarcoma],Teniposide,2.33027,bone,osteosarcoma,DNA replication
CVCL_1298,HuO9,VSP34_8731,1.512011,bone,osteosarcoma,Other
CVCL_5991,JHU-022,Epirubicin,-1.037297,aero_dig_tract,head and neck,DNA replication
CVCL_V001,NCI-H2869,Podophyllotoxin bromide,0.1257769999999999,unknown,unknown,Unclassified
CVCL_1151,CW-2,GSK591,5.127072,large_intestine,large_intestine,Chromatin histone methylation
CVCL_1587,NCI-H747,GSK2578215A,5.665206,large_intestine,large_intestine,"Other, kinases"
CVCL_3160,SAT [Human HNSCC],Sinularin,3.618615,aero_dig_tract,head and neck,Unclassified
CVCL_1639,Panc 10.05,Leflunomide,5.308076,pancreas,pancreas,DNA replication
CVCL_1329,KLE,Ruxolitinib,6.553614,urogenital_system,endometrium,"Other, kinases"
CVCL_1708,SNU-C1,CDK9_5576,1.148484,large_intestine,large_intestine,Cell cycle
CVCL_1409,MHH-CALL-2,Dihydrorotenone,0.6111310000000001,leukemia,B_cell_leukemia,Unclassified
CVCL_1056,A-498,Talazoparib,3.253317,kidney,kidney,Genome integrity
CVCL_1549,NCI-H2342,BMS-536924,3.146014,lung_NSCLC,lung_NSCLC_adenocarcinoma,IGF1R signaling
CVCL_0471,OE33,IWP-2,3.093619,aero_dig_tract,oesophagus,WNT signaling
CVCL_1735,SU-DHL-5,Mirin,2.879253,lymphoma,B_cell_lymphoma,Genome integrity
CVCL_3087,OSC-20,Olaparib,3.957387,aero_dig_tract,head and neck,Genome integrity
CVCL_1681,SCC-15,AZD5991,6.073119999999999,aero_dig_tract,head and neck,Apoptosis regulation
CVCL_1112,CAL-62,I-BRD9,2.714904,thyroid,thyroid,Chromatin other
CVCL_0008,Daudi,5-Fluorouracil,2.655478,lymphoma,Burkitt_lymphoma,Other
CVCL_3174,T.T,PD173074,3.376585,aero_dig_tract,oesophagus,RTK signaling
CVCL_1065,A-704,Ruxolitinib,3.669532,kidney,kidney,"Other, kinases"
CVCL_1571,NCI-H596,Ibrutinib,4.121887,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_0032,SiHa,Talazoparib,4.472043,urogenital_system,cervix,Genome integrity
CVCL_0243,DAN-G,Nutlin-3a (-),5.0096110000000005,pancreas,pancreas,p53 pathway
CVCL_1495,NCI-H1792,BIBR-1532,3.695152,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_1555,NCI-H28,Niraparib,5.538307,lung,mesothelioma,Genome integrity
CVCL_1573,NCI-H64,WIKI4,4.507981,lung_SCLC,lung_small_cell_carcinoma,WNT signaling
CVCL_2091,KCL-22,JAK1_8709,2.553499,leukemia,chronic_myeloid_leukaemia,"Other, kinases"
CVCL_1182,DSH1,AGI-6780,2.713011,urogenital_system,Bladder,Metabolism
CVCL_W798,G-mel,Oxaliplatin,2.506473985221064,skin,melanoma,DNA replication
CVCL_2063,HCC827,LGK974,4.217465,lung_NSCLC,lung_NSCLC_adenocarcinoma,WNT signaling
CVCL_0009,HDLM-2,AZ6102,2.813914,lymphoma,Hodgkin_lymphoma,WNT signaling
CVCL_1349,KYSE-180,AZD1208,5.115291,aero_dig_tract,oesophagus,"Other, kinases"
CVCL_1181,DoTc2 4510,GSK2578215A,4.086189,urogenital_system,cervix,"Other, kinases"
CVCL_1393,Lu-99A,Lapatinib,6.635872,lung_NSCLC,lung_NSCLC_large cell,EGFR signaling
CVCL_0103,SUP-B15,PRT062607,3.2688080000000004,leukemia,lymphoblastic_leukemia,"Other, kinases"
CVCL_1100,Ca Ski,Selumetinib,4.316229,urogenital_system,cervix,ERK MAPK signaling
CVCL_0062,MDA-MB-231,AZD3759,2.659386,breast,breast,EGFR signaling
CVCL_1054,8505C,Topotecan,-0.34936,thyroid,thyroid,DNA replication
CVCL_8792,MM1.S,LGK974,2.105426,myeloma,myeloma,WNT signaling
CVCL_1378,LN-405,Mirin,6.6845490000000005,nervous_system,glioma,Genome integrity
CVCL_1198,ES1,MG-132,-2.049772,bone,ewings_sarcoma,Protein stability and degradation
CVCL_1825,KYAE-1,Carmustine,6.684904,aero_dig_tract,oesophagus,DNA replication
CVCL_S976,PL4,Cytarabine,0.963056,pancreas,pancreas,Other
CVCL_1359,KYSE-220,BMS-536924,0.974014,aero_dig_tract,oesophagus,IGF1R signaling
CVCL_1551,NCI-H2405,Alisertib,6.882428,lung_NSCLC,lung_NSCLC_adenocarcinoma,Mitosis
CVCL_3881,SU.86.86,Vincristine,3.973658,pancreas,pancreas,Mitosis
CVCL_1226,GaMG,GSK591,1.93285,nervous_system,glioma,Chromatin histone methylation
CVCL_2956,HuH-1,Wnt-C59,3.335262,digestive_system,liver,WNT signaling
CVCL_3302,Farage,PFI3,3.512196,lymphoma,B_cell_lymphoma,Chromatin other
CVCL_1408,MFM-223,WEHI-539,2.922083,breast,breast,Apoptosis regulation
CVCL_1350,KYSE-270,AZD5582,0.7256199999999998,aero_dig_tract,oesophagus,Apoptosis regulation
CVCL_1341,KP-N-YN,IAP_5620,5.444616000000001,neuroblastoma,neuroblastoma,Other
CVCL_1083,BFTC-905,WEHI-539,2.799993,urogenital_system,Bladder,Apoptosis regulation
CVCL_1053,8305C,Alpelisib,3.516154,thyroid,thyroid,PI3K/MTOR signaling
CVCL_1639,Panc 10.05,AZD7762,1.235221,pancreas,pancreas,Cell cycle
CVCL_0030,HeLa,BIBR-1532,4.098516,urogenital_system,cervix,Genome integrity
CVCL_1899,UPCI-SCC-090,Nutlin-3a (-),5.925078,aero_dig_tract,head and neck,p53 pathway
CVCL_1281,HLE,Docetaxel,-4.820021105270365,digestive_system,liver,Mitosis
CVCL_2235,VCaP,PFI3,5.8040650000000005,urogenital_system,prostate,Chromatin other
CVCL_0031,MCF-7,Sabutoclax,-0.1129059999999998,breast,breast,Apoptosis regulation
CVCL_1400,MDA-MB-175-VII,AT13148,3.063282,breast,breast,PI3K/MTOR signaling
CVCL_1844,OCI-AML-3,Picolinici-acid,3.356952,leukemia,acute_myeloid_leukaemia,Other
CVCL_1284,HO-1-N-1,IAP_5620,4.449987,aero_dig_tract,head and neck,Other
CVCL_1325,Karpas-422,Dactolisib,-2.688724,lymphoma,B_cell_lymphoma,PI3K/MTOR signaling
CVCL_1503,NCI-H1876,SCH772984,2.620833,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1712,ST486,Mirin,3.197721,lymphoma,Burkitt_lymphoma,Genome integrity
CVCL_1193,EGI-1,JAK_8517,5.245267,digestive_system,biliary_tract,"Other, kinases"
CVCL_0209,CESS,Entospletinib,0.849428,leukemia,acute_myeloid_leukaemia,"Other, kinases"
CVCL_0312,HOS,Niraparib,3.736908,bone,osteosarcoma,Genome integrity
CVCL_1771,TGW,BIBR-1532,3.964768,neuroblastoma,neuroblastoma,Genome integrity
CVCL_1543,NCI-H2228,Paclitaxel,-1.669077,lung_NSCLC,lung_NSCLC_adenocarcinoma,Mitosis
CVCL_0218,COLO 205,Erlotinib,3.615895,large_intestine,large_intestine,EGFR signaling
CVCL_1609,NOMO-1,Camptothecin,-3.832515,leukemia,acute_myeloid_leukaemia,DNA replication
CVCL_1730,SW872,AZD8186,3.009676,soft_tissue,soft_tissue_other,PI3K/MTOR signaling
CVCL_1129,COLO 678,Wee1 Inhibitor,8.466367,large_intestine,large_intestine,Cell cycle
CVCL_0334,Hs 766T,GSK591,4.568747,unknown,unknown,Chromatin histone methylation
CVCL_0525,SK-HEP-1,Picolinici-acid,4.642235,digestive_system,liver,Other
CVCL_0533,SK-UT-1,Dihydrorotenone,0.817773,soft_tissue,soft_tissue_other,Unclassified
CVCL_1679,SBC-5,Irinotecan,1.341064,lung_SCLC,lung_small_cell_carcinoma,DNA replication
CVCL_1559,NCI-H358,Camptothecin,-0.826978,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1346,KY821,ERK_2440,0.7570240000000001,leukemia,leukemia,ERK MAPK signaling
CVCL_1369,LB771-HNC,Sepantronium bromide,-0.5731879999999999,aero_dig_tract,head and neck,Apoptosis regulation
CVCL_1716,SW1271,Dactolisib,-0.077689,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_1769,TGBC1TKB,PLX-4720,4.228144,digestive_system,biliary_tract,ERK MAPK signaling
CVCL_0132,A-375,Erlotinib,3.067472,skin,melanoma,EGFR signaling
CVCL_1403,Mel JuSo,AZD5991,5.040369999999999,skin,melanoma,Apoptosis regulation
CVCL_1241,HA7-RCC,CDK9_5576,0.8528909999999998,kidney,kidney,Cell cycle
CVCL_1129,COLO 678,PAK_5339,4.3994800000000005,large_intestine,large_intestine,Cytoskeleton
CVCL_2092,Kelly,MN-64,4.395289,neuroblastoma,neuroblastoma,WNT signaling
CVCL_1359,KYSE-220,I-BET-762,2.4189,aero_dig_tract,oesophagus,Chromatin other
CVCL_1245,HCC1143,Pyridostatin,3.290649,breast,breast,DNA replication
CVCL_1562,NCI-H446,Camptothecin,-2.022564,lung_SCLC,lung_small_cell_carcinoma,DNA replication
CVCL_1426,Mono-Mac-6,AZD8186,0.29916,leukemia,acute_myeloid_leukaemia,PI3K/MTOR signaling
CVCL_1547,NCI-H23,ERK_6604,2.765919,lung_NSCLC,lung_NSCLC_adenocarcinoma,ERK MAPK signaling
CVCL_1092,BT-549,PD173074,2.343771,breast,breast,RTK signaling
CVCL_2956,HuH-1,Dinaciclib,-2.102942,digestive_system,liver,Cell cycle
CVCL_1612,NUGC-3,P22077,5.050365,digestive_system,stomach,Protein stability and degradation
CVCL_1628,OVCAR-5,Fludarabine,6.611843,urogenital_system,ovary,Unclassified
CVCL_2057,HCC15,Wee1 Inhibitor,2.707928,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Cell cycle
CVCL_1770,TGBC24TKB,LY2109761,5.955763,digestive_system,biliary_tract,Other
CVCL_1391,Lu-165,P22077,5.347885,lung_SCLC,lung_small_cell_carcinoma,Protein stability and degradation
CVCL_2195,SK-GT-4,Niraparib,6.895442,aero_dig_tract,oesophagus,Genome integrity
CVCL_1355,KYSE-520,EPZ5676,6.494473999999999,aero_dig_tract,oesophagus,Chromatin histone methylation
CVCL_2787,JHH-4,Camptothecin,-3.111783,digestive_system,liver,DNA replication
CVCL_1070,AM-38,Entinostat,1.34239,nervous_system,glioma,Chromatin histone acetylation
CVCL_0320,HT-29,Gemcitabine,-0.0143159999999999,large_intestine,large_intestine,DNA replication
CVCL_1613,NY,AZD8186,3.313711,bone,osteosarcoma,PI3K/MTOR signaling
CVCL_0178,BT-20,PF-4708671,2.615783,breast,breast,PI3K/MTOR signaling
CVCL_0630,SK-MES-1,Telomerase Inhibitor IX,1.552547,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Genome integrity
CVCL_1051,786-O,Talazoparib,3.454349,kidney,kidney,Genome integrity
CVCL_2091,KCL-22,PAK_5339,1.461407,leukemia,chronic_myeloid_leukaemia,Cytoskeleton
CVCL_1847,PaTu 8988t,Cediranib,2.433612,pancreas,pancreas,RTK signaling
CVCL_S976,PL4,IRAK4_4710,6.113834,pancreas,pancreas,"Other, kinases"
CVCL_1470,NCI-H1435,EPZ5676,5.362195,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin histone methylation
CVCL_3156,RKN,AZD7762,1.8749169999999995,urogenital_system,ovary,Cell cycle
CVCL_1192,EFO-27,Podophyllotoxin bromide,0.7912859999999999,urogenital_system,ovary,Unclassified
CVCL_1058,A-204,Osimertinib,1.415052,soft_tissue,rhabdomyosarcoma,EGFR signaling
CVCL_1451,NCC-IT,Pyridostatin,2.703049,urogenital_system,testis,DNA replication
